DATE,TMIN,TMAX,PREC,WATERTABLE
2017-01-18,0.4,6.8,0,1.836
2017-01-19,-4.8,8.4,0,1.831
2017-01-20,-5.2,6.4,0,1.826
2017-01-21,-6.7,6.1,0,1.82
2017-01-22,-6.7,5.1,0,1.815
2017-01-23,-0.1,5.9,0,1.809
2017-01-24,-2.4,12,0,1.804
2017-01-25,-5,9,0,1.799
2017-01-26,-6.3,6.8,0,1.795
2017-01-27,-6.8,7.3,0,1.79
2017-01-28,-5.1,5.8,0,1.785
2017-01-29,-5.4,8.5,0,1.78
2017-01-30,-5.2,7.6,0,1.776
2017-01-31,1.3,6.1,0,1.77
2017-02-01,2.4,7,0,1.765
2017-02-02,2.8,7.4,1.9,1.76
2017-02-03,4.8,15.5,4.6,1.754
2017-02-04,2.8,7.8,8.5,1.743
2017-02-05,1.6,8.3,27.2,1.714
2017-02-06,4.8,9.9,14.6,1.622
2017-02-07,2.9,12.6,0,1.562
2017-02-08,0.9,9.1,0,1.559
2017-02-09,0,7,0,1.556
2017-02-10,3,7,0.2,1.552
2017-02-11,4.3,8.3,0,1.547
2017-02-12,5.2,9.7,0,1.543
2017-02-13,5.4,8.7,0,1.539
2017-02-14,0.9,11.4,0,1.535
2017-02-15,-0.2,13.8,0,1.533
2017-02-16,-0.4,15.3,0.2,1.531
2017-02-17,1.1,12.8,5.2,1.529
2017-02-18,1.9,13.9,0.1,1.513
2017-02-19,1.1,11.6,0.2,1.511
2017-02-20,-0.3,8.3,0,1.508
2017-02-21,-0.2,11.7,0.2,1.505
2017-02-22,3.8,13.1,0.1,1.503
2017-02-23,1.7,12.1,0.2,1.501
2017-02-24,3.6,9.2,10.4,1.499
2017-02-25,0.7,12.6,0.2,1.467
2017-02-26,-1.3,14.1,0,1.465
2017-02-27,-1.3,14.2,0,1.465
2017-02-28,6.5,15.4,0,1.464
2017-03-01,4.4,17.8,0.1,1.464
2017-03-02,2.4,18,0,1.464
2017-03-03,1.9,16.1,0.1,1.465
2017-03-04,7.6,15.5,0.1,1.465
2017-03-05,5.9,16.2,0,1.465
2017-03-06,2.5,16.1,4.6,1.465
2017-03-07,5.7,17.7,0,1.46
2017-03-08,1.2,16.7,0,1.461
2017-03-09,1.5,19,0,1.462
2017-03-10,2.9,21.1,0,1.465
2017-03-11,-0.5,15.3,0,1.468
2017-03-12,2.5,14.9,0,1.469
2017-03-13,-0.7,15.5,0,1.47
2017-03-14,1.7,19.1,0,1.472
2017-03-15,2,17.8,0,1.475
2017-03-16,1.5,20.3,0,1.478
2017-03-17,2.2,22.1,0,1.482
2017-03-18,5.9,19.8,0,1.487
2017-03-19,4.8,19.2,0,1.49
2017-03-20,5.1,17.8,0.1,1.493
2017-03-21,8.1,17.2,0.1,1.496
2017-03-22,10.7,19.1,0,1.498
2017-03-23,7.2,21.5,0,1.5
2017-03-24,6.5,20.5,0,1.504
2017-03-25,8.1,22,1.6,1.509
2017-03-26,6.3,19,2.8,1.511
2017-03-27,1.9,16.1,0.2,1.509
2017-03-28,0.9,19.6,0,1.512
2017-03-29,3.3,24.2,0,1.517
2017-03-30,6,24.6,0,1.525
2017-03-31,4.6,24.3,0,1.532
2017-04-01,5.9,22.2,0,1.54
2017-04-02,11.7,19.3,0,1.546
2017-04-03,6.1,23.2,0,1.55
2017-04-04,8.2,24,0,1.557
2017-04-05,7.7,18.1,0.7,1.564
2017-04-06,7.8,18.3,0,1.565
2017-04-07,6.3,20.8,0,1.569
2017-04-08,4.2,22.6,0,1.575
2017-04-09,5.4,23.3,0,1.583
2017-04-10,6.4,25.5,0,1.592
2017-04-11,9.1,24.5,0,1.601
2017-04-12,8.9,21.8,0.1,1.609
2017-04-13,7.6,25.4,0,1.616
2017-04-14,10.3,25.4,0,1.626
2017-04-15,11.8,20.5,0,1.635
2017-04-16,12.2,23.5,3,1.639
2017-04-17,7.1,18,0.6,1.637
2017-04-18,3.3,16.4,7.3,1.642
2017-04-19,2.2,15.7,0.1,1.62
2017-04-20,1.4,16.7,0,1.625
2017-04-21,2.1,16.4,0,1.631
2017-04-22,0.8,21.5,0,1.637
2017-04-23,5,20.4,0,1.647
2017-04-24,9.7,21.8,0,1.655
2017-04-25,7.3,23.3,0,1.661
2017-04-26,14.4,21.2,0.8,1.67
2017-04-27,13.3,22.6,6.5,1.674
2017-04-28,6.2,18.5,0,1.649
2017-04-29,4.1,17.7,0.1,1.655
2017-04-30,2.9,19.3,0,1.662
2017-05-01,4.5,20.6,1,1.669
2017-05-02,5,20.8,0,1.67
2017-05-03,10.2,20.2,0.5,1.679
2017-05-04,10.1,19,8,1.683
2017-05-05,8.5,22.5,0.3,1.642
2017-05-06,8.8,19,27.8,1.65
2017-05-07,9.8,14.1,2.6,1.574
2017-05-08,8,20.6,0.1,1.567
2017-05-09,10.7,18.8,26.6,1.574
2017-05-10,8.4,19.3,0,1.517
2017-05-11,11.4,21.3,0,1.525
2017-05-12,12.3,25.6,1.2,1.533
2017-05-13,12.7,26.4,1.7,1.514
2017-05-14,12,27,1.7,1.503
2017-05-15,13,24.8,5.7,1.5
2017-05-16,12.6,26.1,0,1.501
2017-05-17,12,26.8,0,1.524
2017-05-18,11.9,26.3,0,1.548
2017-05-19,13.4,27.1,0,1.571
2017-05-20,12.5,21.2,11,1.595
2017-05-21,12.4,25.9,0,1.611
2017-05-22,11.5,27.2,0,1.634
2017-05-23,13.2,29.1,0,1.658
2017-05-24,15.1,28.9,0,1.684
2017-05-25,14.9,23.9,0,1.708
2017-05-26,10.8,24.9,0,1.728
2017-05-27,12.5,27.6,0,1.75
2017-05-28,13.1,29,0,1.775
2017-05-29,13.4,29.2,0,1.8
2017-05-30,15.2,32.4,0,1.801
2017-05-31,16.2,32,0,1.803
2017-06-01,15.5,31.5,0,1.805
2017-06-02,13.7,31.9,0,1.807
2017-06-03,15.5,32.1,0,1.809
2017-06-04,13.9,31,0,1.811
2017-06-05,14.4,29.2,0,1.813
2017-06-06,14.9,27.8,0,1.812
2017-06-07,12.7,29.1,0,1.8
2017-06-08,11.2,26.6,0,1.814
2017-06-09,9.5,29.2,0,1.827
2017-06-10,15.8,30.4,0,1.842
2017-06-11,14,29.9,0,1.857
2017-06-12,15.1,32.3,0.1,1.872
2017-06-13,17.1,34.1,0,1.888
2017-06-14,18.9,32.3,10.7,1.905
2017-06-15,19.8,31.1,0.4,1.879
2017-06-16,19.4,33,0,1.89
2017-06-17,19.4,30.9,0,1.905
2017-06-18,14.9,27.8,0,1.917
2017-06-19,14,30.4,0,1.93
2017-06-20,14.7,33.7,0,1.945
2017-06-21,17.7,35,0,1.963
2017-06-22,19.1,36,0,1.979
2017-06-23,21,36.5,0,1.996
2017-06-24,21.9,36,0,2.012
2017-06-25,20,31.7,16.1,2.028
2017-06-26,20.8,31.8,0,1.978
2017-06-27,20.1,31.5,0.5,1.99
2017-06-28,17.2,30.9,13,1.997
2017-06-29,16,29.4,0.2,1.996
2017-06-30,15.1,27.5,0,2.008
2017-07-01,12.2,28.7,0,2.018
2017-07-02,12.9,29.2,0,2.03
2017-07-03,15.9,31,0,2.042
2017-07-04,18.3,30.3,0,2.056
2017-07-05,16.7,32.7,0,2.067
2017-07-06,17,34.9,0,2.081
2017-07-07,16.9,36.1,0,2.097
2017-07-08,18.6,35.8,0,2.114
2017-07-09,20.3,34.3,0,2.13
2017-07-10,19.6,34.9,0,2.144
2017-07-11,18.9,34.5,18.7,2.157
2017-07-12,18.7,32.4,0.1,2.136
2017-07-13,20.6,31.8,0,2.149
2017-07-14,18,29,0,2.159
2017-07-15,16.3,30.5,0,2.168
2017-07-16,15.1,27.9,0,2.179
2017-07-17,13.8,29.7,0,2.188
2017-07-18,13.4,32.3,0,2.2
2017-07-19,15.9,33.8,0,2.212
2017-07-20,19.5,33.1,0,2.225
2017-07-21,19.4,33.3,0,2.236
2017-07-22,20.9,34.5,0,2.247
2017-07-23,20.2,35.3,0,2.258
2017-07-24,18.1,33,0,2.27
2017-07-25,14.9,31.4,0,2.28
2017-07-26,13.9,31.6,0,2.29
2017-07-27,14.9,32,0,2.299
2017-07-28,16.8,33.8,0,2.31
2017-07-29,19.8,32.3,0,2.32
2017-07-30,21.2,33.4,0,2.328
2017-07-31,20.4,34.4,0,2.336
2017-08-01,20,36.7,0,2.346
2017-08-02,21.8,39.6,0,2.358
2017-08-03,23,38.9,0,2.371
2017-08-04,21.7,39.9,0,2.383
2017-08-05,21.8,38.6,0,2.395
2017-08-06,20.4,38.1,21.3,2.406
2017-08-07,20.5,30.3,0,2.367
2017-08-08,19.8,31.9,0,2.372
2017-08-09,21.9,35.4,0.2,2.378
2017-08-10,20.3,30.6,10.4,2.387
2017-08-11,16,29.3,0,2.384
2017-08-12,14.8,29,0,2.39
2017-08-13,15.3,30.7,0,2.395
2017-08-14,16.1,30.8,0,2.402
2017-08-15,17.1,33.4,0,2.409
2017-08-16,18.3,32.6,0,2.417
2017-08-17,20.3,33.9,0,2.424
2017-08-18,18.3,34.9,0,2.431
2017-08-19,20,34,0,2.439
2017-08-20,18,28.5,0,2.445
2017-08-21,15.4,28.6,0,2.448
2017-08-22,13.8,28,0,2.451
2017-08-23,14.1,30.1,0,2.455
2017-08-24,16.6,32.8,0,2.46
2017-08-25,19.2,33.7,0,2.466
2017-08-26,18.8,33.9,0,2.472
2017-08-27,18.8,36.6,0,2.478
2017-08-28,20.9,33.2,0,2.484
2017-08-29,18.6,30.8,0,2.488
2017-08-30,16.8,32.6,0,2.491
2017-08-31,18.5,35.1,0,2.495
2017-09-01,15.9,31.3,5.8,2.5
2017-09-02,13.4,28.2,2.5,2.494
2017-09-03,13.5,25.1,1.9,2.493
2017-09-04,11.3,27.1,0,2.491
2017-09-05,14,29.5,0,2.502
2017-09-06,14.5,29.8,0,2.514
2017-09-07,16.4,29.2,16.2,2.526
2017-09-08,16.4,25.8,0.2,2.362
2017-09-09,14.9,28.4,8.4,2.371
2017-09-10,17.3,21.7,47.3,2.353
2017-09-11,15.7,21.3,0.7,2.245
2017-09-12,12.3,22.6,0.2,2.249
2017-09-13,11.4,25.5,0.1,2.253
2017-09-14,13.5,27.2,0,2.262
2017-09-15,13.5,22.9,2.1,2.273
2017-09-16,15.1,19.9,0.3,2.26
2017-09-17,12.4,24.6,0,2.265
2017-09-18,11.8,22.8,7.8,2.273
2017-09-19,12.1,15.5,8.5,2.25
2017-09-20,10.6,22.6,0.4,2.215
2017-09-21,9.1,23.4,0,2.223
2017-09-22,9.4,24.6,0,2.231
2017-09-23,11.3,24.9,0,2.24
2017-09-24,13,20.5,2.9,2.249
2017-09-25,11.5,21.5,0.2,2.243
2017-09-26,10.8,22.7,0.2,2.249
2017-09-27,11.7,24.2,0,2.256
2017-09-28,12.4,24.4,0,2.263
2017-09-29,10.4,23.1,0,2.271
2017-09-30,10.9,22.2,0,2.278
2017-10-01,13.1,16.2,3.7,2.284
2017-10-02,11.8,21.8,0,2.276
2017-10-03,10,21.3,0,2.282
2017-10-04,14.2,23.1,0,2.289
2017-10-05,12.7,25,0,2.295
2017-10-06,10.4,23.7,26.4,2.301
2017-10-07,8.9,21.9,0.2,2.193
2017-10-08,9.6,22.7,0,2.199
2017-10-09,8.9,22.5,0,2.205
2017-10-10,11.2,22.3,0,2.212
2017-10-11,9,22.4,0.2,2.218
2017-10-12,9.9,23.6,0,2.224
2017-10-13,9.5,23.5,0.1,2.23
2017-10-14,8.7,23.6,0.2,2.235
2017-10-15,9.6,25.7,0.2,2.241
2017-10-16,9.5,24.8,0.1,2.246
2017-10-17,8.9,23.2,0.2,2.25
2017-10-18,9.2,20.8,0.2,2.256
2017-10-19,13,18.2,0,2.259
2017-10-20,12.1,18.4,0,2.262
2017-10-21,11.7,19.9,0,2.264
2017-10-22,10.2,18.3,18.3,2.267
2017-10-23,7.4,19.6,0.4,2.236
2017-10-24,5.6,20.9,0,2.239
2017-10-25,4.6,19.1,0,2.244
2017-10-26,6,21.6,0,2.248
2017-10-27,6.1,20.3,0,2.252
2017-10-28,5.5,18.4,0.2,2.256
2017-10-29,6.5,21.4,0,2.259
2017-10-30,6.7,18.2,0,2.263
2017-10-31,4.3,18.2,0,2.266
2017-11-01,3,17.7,0.1,2.269
2017-11-02,3.4,18.8,0,2.271
2017-11-03,8,18.1,0.1,2.274
2017-11-04,8.6,16.3,0,2.276
2017-11-05,8.1,18.5,13.9,2.278
2017-11-06,7.9,13.1,4.9,2.245
2017-11-07,8.4,12.2,36.3,2.221
2017-11-08,6.6,12.6,1.5,2.093
2017-11-09,5.8,14.5,1.8,2.092
2017-11-10,5.7,13.9,0,2.087
2017-11-11,2.9,13.7,0.4,2.088
2017-11-12,6.9,9.8,0.2,2.089
2017-11-13,0.3,8.7,45.1,2.086
2017-11-14,4.3,12.3,0.7,1.915
2017-11-15,3.9,10.3,0.2,1.915
2017-11-16,3.4,12.7,0,1.917
2017-11-17,2.4,13.2,0,1.92
2017-11-18,2.8,13.4,0.1,1.922
2017-11-19,0.5,12.8,0.1,1.924
2017-11-20,-1.2,11.9,0.1,1.926
2017-11-21,-0.2,13.6,0.1,1.928
2017-11-22,0.7,13,0.2,1.93
2017-11-23,2.9,12.9,0,1.933
2017-11-24,2.7,12.6,0,1.935
2017-11-25,6.6,13.6,2.2,1.937
2017-11-26,1.8,9,11,1.918
2017-11-27,-0.8,9.2,0.1,1.882
2017-11-28,-1.8,7.7,0.1,1.883
2017-11-29,3.2,4.6,1.2,1.884
2017-11-30,-0.4,8.8,0,1.882
2017-12-01,-2,5.4,2,1.878
2017-12-02,2,8.7,0.7,1.868
2017-12-03,-1.3,7.7,0,1.864
2017-12-04,-3,7.6,0,1.86
2017-12-05,-3.1,8.6,0.1,1.855
2017-12-06,-2.9,11.6,0.1,1.851
2017-12-07,-1.9,11.4,0.1,1.847
2017-12-08,2.3,6.5,2.3,1.843
2017-12-09,-1.6,7.2,0.1,1.836
2017-12-10,-4.7,7,0.2,1.831
2017-12-11,0.2,17.3,1.7,1.825
2017-12-12,3.3,17.1,0,1.816
2017-12-13,0.1,8.8,0.1,1.812
2017-12-14,0.4,7.7,0.1,1.809
2017-12-15,1.1,10.4,3.3,1.805
2017-12-16,0.7,8.3,0.1,1.8
2017-12-17,-2.4,7.4,0,1.796
2017-12-18,-3.5,5.6,0.1,1.792
2017-12-19,-4.4,4.7,0.1,1.787
2017-12-20,-3.1,5.6,0.1,1.783
2017-12-21,-5.2,6.6,0,1.78
2017-12-22,-4.2,5.8,0.2,1.775
2017-12-23,-2.6,8.9,0,1.772
2017-12-24,-2.5,11.1,0,1.767
2017-12-25,-3.4,10.7,0.2,1.762
2017-12-26,3,7.8,0.4,1.757
2017-12-27,3.4,10.8,1.9,1.751
2017-12-28,1,6.1,6.4,1.737
2017-12-29,-0.4,7.9,0,1.711
2017-12-30,-1.6,7,0,1.706
2017-12-31,-2.4,5.2,0,1.701
2018-01-01,-1.4,3.9,2.1,1.696
2018-01-02,-1,9.9,0.1,1.685
2018-01-03,-1.9,8.6,0.7,1.681
2018-01-04,0.1,10.1,0.1,1.675
2018-01-05,-1.5,9.6,0.1,1.67
2018-01-06,0.4,8.3,0,1.665
2018-01-07,6.6,9.3,0.2,1.661
2018-01-08,7.7,11.6,0.1,1.655
2018-01-09,6.8,14.4,4.3,1.65
2018-01-10,1.4,15,0.4,1.637
2018-01-11,5.2,8.8,0.3,1.632
2018-01-12,0.6,11.6,0,1.624
2018-01-13,0.6,9.4,0,1.62
2018-01-14,-1.9,8.7,0.1,1.615
2018-01-15,-0.9,5.3,0.2,1.609
2018-01-16,1.3,5.5,0,1.603
2018-01-17,0.3,12.5,0,1.598
2018-01-18,-0.8,13.6,0,1.594
2018-01-19,-2,10.5,0,1.59
2018-01-20,-3.9,9.8,0,1.585
2018-01-21,-2.4,11.1,0,1.58
2018-01-22,-2.3,8.8,0.2,1.576
2018-01-23,-1.9,11.1,0,1.572
2018-01-24,0.1,10.8,0,1.568
2018-01-25,-3.5,11.2,0,1.564
2018-01-26,1.9,9.7,0.2,1.56
2018-01-27,3.3,10,0.1,1.554
2018-01-28,-0.2,12.7,0,1.55
2018-01-29,-0.4,7.1,0.2,1.547
2018-01-30,2.2,4.4,0.2,1.542
2018-01-31,3.8,8.5,0.2,1.536
2018-02-01,2.5,12.8,0.1,1.531
2018-02-02,4.7,8.9,22,1.528
2018-02-03,1.3,5.4,24.3,1.448
2018-02-04,-1.1,9.3,0.2,1.375
2018-02-05,1.5,10.5,0,1.372
2018-02-06,3.6,7.3,16,1.369
2018-02-07,2.2,6.1,3.9,1.314
2018-02-08,-0.2,10.5,0.1,1.299
2018-02-09,-0.2,11.1,0.1,1.295
2018-02-10,-0.8,8.7,0.1,1.293
2018-02-11,0.4,9.7,0,1.29
2018-02-12,0.5,4.3,18.1,1.289
2018-02-13,-1,7.3,0.4,1.238
2018-02-14,-2.8,8.9,0,1.235
2018-02-15,-3.3,10.1,0.1,1.234
2018-02-16,-1,10.9,0.1,1.233
2018-02-17,-1.8,8,0.5,1.232
2018-02-18,4.1,6.6,16.4,1.231
2018-02-19,0.2,6.8,2,1.178
2018-02-20,-0.5,4.4,0.2,1.174
2018-02-21,1,7.2,6.4,1.171
2018-02-22,2.3,5,19.3,1.162
2018-02-23,1.9,5.1,23.3,1.096
2018-02-24,3.6,10.5,0.2,1.02
2018-02-25,-1.5,4.7,0.6,1.019
2018-02-26,-4.3,-0.3,0,1.013
2018-02-27,-8.8,0.7,0,1.012
2018-02-28,-8.5,2.8,0,1.01
2018-03-01,-2.8,-1.2,1.3,1.01
2018-03-02,-2.8,0.4,11.9,1.005
2018-03-03,-4.2,2.3,16.4,0.977
2018-03-04,-2.5,1.1,0.1,0.917
2018-03-05,0.3,4.1,13.8,0.916
2018-03-06,3.6,8,2.4,0.873
2018-03-07,1.9,14.2,10,0.864
2018-03-08,2.5,17.2,0,0.827
2018-03-09,1.9,17.1,0,0.832
2018-03-10,3.9,15.8,0,0.837
2018-03-11,7.8,11.8,12.7,0.842
2018-03-12,6.4,16.5,1.2,0.793
2018-03-13,5.2,16.8,0,0.796
2018-03-14,4,17.3,0,0.801
2018-03-15,3.6,13.6,1.4,0.807
2018-03-16,7.9,16,0,0.806
2018-03-17,5.2,13.2,8.8,0.81
2018-03-18,4.6,11.3,12.5,0.8
2018-03-19,3.1,5.5,3,0.744
2018-03-20,2.1,8.7,0,0.738
2018-03-21,0,9.3,0,0.741
2018-03-22,-1.1,9.8,0,0.746
2018-03-23,-0.9,12.1,0,0.75
2018-03-24,0.4,13,0,0.78
2018-03-25,-0.2,12.4,0,0.811
2018-03-26,-0.7,16.4,0,0.841
2018-03-27,5.7,17.7,0,0.874
2018-03-28,2,18.3,0,0.906
2018-03-29,7.5,20.1,0,0.939
2018-03-30,6.6,21,0,0.971
2018-03-31,7.3,15.9,6.2,1.005
2018-04-01,5.5,19.3,0.4,1.027
2018-04-02,2.6,20,0,1.059
2018-04-03,7.7,17.4,0,1.094
2018-04-04,10.4,16.7,7.1,1.126
2018-04-05,7.4,16.9,0.2,1.121
2018-04-06,4.9,19.3,0.1,1.15
2018-04-07,4.8,20,0,1.162
2018-04-08,5.7,18.8,0,1.174
2018-04-09,8.2,14.9,1,1.186
2018-04-10,7,19.1,0.1,1.193
2018-04-11,5.9,17.1,2.7,1.202
2018-04-12,9.5,18.6,0.7,1.206
2018-04-13,7.1,20.6,0.1,1.213
2018-04-14,6.8,21,0,1.225
2018-04-15,10.8,18.4,0,1.239
2018-04-16,9.5,24,0,1.25
2018-04-17,11.7,23.4,0.2,1.265
2018-04-18,10.4,23.8,0,1.279
2018-04-19,8.7,24.6,0,1.294
2018-04-20,10.7,27.8,0,1.31
2018-04-21,10.6,26.8,0,1.327
2018-04-22,8.1,26.3,0,1.345
2018-04-23,12.2,27.5,0.1,1.362
2018-04-24,11.6,28.2,0.1,1.38
2018-04-25,12.7,28.3,0,1.4
2018-04-26,11.7,28.7,0,1.42
2018-04-27,12.4,23.5,0,1.441
2018-04-28,10.7,26.8,0,1.458
2018-04-29,12.4,26.8,1.6,1.478
2018-04-30,12.7,24.4,0,1.497
2018-05-01,10.2,21.3,5.4,1.515
2018-05-02,11.9,19.4,10.7,1.519
2018-05-03,12.1,20.3,9,1.492
2018-05-04,13.9,23.1,0.6,1.478
2018-05-05,13.4,25.3,0,1.491
2018-05-06,15.9,27.2,0,1.509
2018-05-07,14.7,26.9,0,1.528
2018-05-08,15.7,25.6,1.3,1.548
2018-05-09,14.8,23.7,0,1.561
2018-05-10,14.1,23.7,0,1.578
2018-05-11,12.4,27.2,2.2,1.596
2018-05-12,14.1,27.2,0,1.617
2018-05-13,12.3,26.6,0.1,1.638
2018-05-14,12,20.6,4.4,1.657
2018-05-15,8.9,20.5,0.2,1.66
2018-05-16,8.8,22.7,3.6,1.677
2018-05-17,10.5,23,20.6,1.688
2018-05-18,9.6,24.8,0.2,1.703
2018-05-19,10.6,25.6,0,1.722
2018-05-20,11,26,0,1.742
2018-05-21,13.1,26.5,0.6,1.761
2018-05-22,14.5,22.8,5.3,1.775
2018-05-23,14.3,23.5,1.3,1.759
2018-05-24,14.1,27.9,0.1,1.776
2018-05-25,15.6,29.4,0,1.796
2018-05-26,17.4,30.1,0,1.818
2018-05-27,16.6,29.9,0,1.839
2018-05-28,17.4,29.2,0.7,1.86
2018-05-29,19,29.5,0,1.88
2018-05-30,18.9,28.1,0,1.897
2018-05-31,17.8,29.9,13.6,1.915
2018-06-01,16,28.8,0.1,1.844
2018-06-02,16.3,30.3,0,1.864
2018-06-03,16.9,31.2,0,1.886
2018-06-04,17.7,30.6,1.3,1.908
2018-06-05,17.8,29.9,0.2,1.927
2018-06-06,16.2,29.5,0,1.948
2018-06-07,17.7,30.1,0,1.969
2018-06-08,16.6,24.6,54.1,1.989
2018-06-09,16.5,29.9,0,1.729
2018-06-10,17.6,31.2,0,1.751
2018-06-11,19,32.4,0,1.775
2018-06-12,17.8,30.9,0.1,1.797
2018-06-13,16.8,27.3,0.4,1.807
2018-06-14,16.8,25.8,22.8,1.826
2018-06-15,16.4,26.7,0,1.764
2018-06-16,14.7,28.8,0,1.784
2018-06-17,15.6,30.8,0,1.806
2018-06-18,17.1,30.6,0,1.831
2018-06-19,17.2,30.7,0,1.853
2018-06-20,16.5,31.1,0,1.876
2018-06-21,16.9,33.1,0,1.9
2018-06-22,16.2,24.6,0.6,1.923
2018-06-23,13.3,24.9,0,1.922
2018-06-24,11.6,26.3,0,1.939
2018-06-25,13.2,24.9,5.7,1.957
2018-06-26,12.9,26.7,0,1.956
2018-06-27,12.9,27.5,0.4,1.974
2018-06-28,12.8,29.3,0.2,1.989
2018-06-29,15.1,32.1,0,2.008
2018-06-30,16.8,35,0,2.03
2018-07-01,18.7,29.2,0,2.054
2018-07-02,18.9,31.2,0,2.071
2018-07-03,21,31.9,0.4,2.09
2018-07-04,20.1,32.7,0,2.103
2018-07-05,18.9,32.6,5.3,2.123
2018-07-06,18.4,30.7,1.5,2.142
2018-07-07,17.7,32.2,0.6,2.11
2018-07-08,20,31.5,0,2.131
2018-07-09,17.6,31.6,0,2.149
2018-07-10,19.8,32.2,0,2.169
2018-07-11,18.3,26.4,4.8,2.188
2018-07-12,18.6,30.8,0.4,2.189
2018-07-13,18.7,32.3,0.1,2.207
2018-07-14,19.1,32.9,1,2.226
2018-07-15,19.8,32.1,0.1,2.241
2018-07-16,17.2,30.2,27.2,2.26
2018-07-17,16.7,31.6,0.2,2.2
2018-07-18,17.6,34.7,0,2.205
2018-07-19,19.1,34.6,0,2.213
2018-07-20,18.6,35.1,16.5,2.221
2018-07-21,18.6,28.3,0.5,2.218
2018-07-22,18.4,29.9,0,2.219
2018-07-23,18.2,31.9,4.5,2.222
2018-07-24,17.5,32.5,0,2.226
2018-07-25,18.4,34,0,2.232
2018-07-26,19.8,32.1,0.7,2.238
2018-07-27,17.8,33.6,0,2.242
2018-07-28,18.7,35.6,0.8,2.247
2018-07-29,21.4,34.4,0,2.254
2018-07-30,21.9,35.9,0,2.258
2018-07-31,20.9,37.2,0,2.264
2018-08-01,22.7,36.8,0,2.271
2018-08-02,22.9,33,0.3,2.277
2018-08-03,21.8,33.4,0,2.276
2018-08-04,20.9,34.6,0,2.279
2018-08-05,20.5,36.2,0,2.282
2018-08-06,20.1,35.2,0,2.287
2018-08-07,19.7,35.6,0,2.292
2018-08-08,21.1,35,0,2.296
2018-08-09,19.6,34.8,1.8,2.3
2018-08-10,19,33.6,0.2,2.214
2018-08-11,20.1,34.5,0,2.228
2018-08-12,21,31,0,2.242
2018-08-13,18.6,34,2.5,2.252
2018-08-14,18.8,29.1,7.2,2.254
2018-08-15,18.2,30.7,0.6,2.242
2018-08-16,16.9,31.2,0,2.253
2018-08-17,16.8,32.9,0,2.265
2018-08-18,18.3,33.6,0,2.279
2018-08-19,18.9,33.5,0,2.292
2018-08-20,20.2,34,0,2.305
2018-08-21,19.4,34.6,0,2.318
2018-08-22,19.2,35.2,0,2.331
2018-08-23,19.7,34.9,0,2.345
2018-08-24,19,34.5,2.2,2.358
2018-08-25,19,28.6,4.6,2.367
2018-08-26,13.3,21.5,11.2,2.304
2018-08-27,11.2,26.9,0,2.267
2018-08-28,13.6,30.5,0,2.276
2018-08-29,14.9,31.8,0,2.288
2018-08-30,17.1,31.8,0,2.3
2018-08-31,16.9,30.5,1.5,2.313
2018-09-01,15.7,23.5,0.2,2.297
2018-09-02,15.5,24.8,2.1,2.304
2018-09-03,15.6,26.8,0,2.269
2018-09-04,14.5,29.1,0,2.278
2018-09-05,15.7,30.1,0,2.289
2018-09-06,15.2,31.2,0,2.3
2018-09-07,17.7,27.6,28.1,2.313
2018-09-08,16.6,28.7,0.2,2.304
2018-09-09,15.7,30.2,0,2.314
2018-09-10,17,31.7,0,2.327
2018-09-11,17.2,31.4,0,2.339
2018-09-12,17.2,31.8,0,2.351
2018-09-13,18.1,27.8,0,2.363
2018-09-14,16.8,31.4,0,2.373
2018-09-15,18.5,27.9,0,2.384
2018-09-16,16.8,30.2,0,2.393
2018-09-17,17.3,29.6,1.1,2.403
2018-09-18,18.3,28.8,0,2.394
2018-09-19,16.6,29.7,0,2.402
2018-09-20,16.6,30.8,0,2.412
2018-09-21,15.4,31.1,0,2.421
2018-09-22,17.1,30.8,0,2.432
2018-09-23,15,30.2,0,2.442
2018-09-24,12.8,26,0,2.452
2018-09-25,9.4,21.8,0,2.46
2018-09-26,7.8,19.7,0,2.466
2018-09-27,5.3,24.4,0,2.472
2018-09-28,7.3,26.8,0,2.48
2018-09-29,9.5,25.4,0,2.489
2018-09-30,10.3,22.9,0,2.497
2018-10-01,10.9,18.7,1.9,2.503
2018-10-02,7.6,21.1,0,2.482
2018-10-03,5.2,22.7,0,2.487
2018-10-04,7.9,25.1,0,2.493
2018-10-05,7.3,23.3,1.1,2.5
2018-10-06,14.7,17.6,7.2,2.502
2018-10-07,12.5,23,0,2.479
2018-10-08,11,24.8,0.2,2.485
2018-10-09,11.6,25.7,0.1,2.49
2018-10-10,10.8,24.7,0.2,2.495
2018-10-11,10.3,21.8,0,2.5
2018-10-12,12.7,24.2,0.2,2.45
2018-10-13,10.8,24.4,0,2.453
2018-10-14,8.6,23.9,0.1,2.456
2018-10-15,10.8,23.2,0.1,2.459
2018-10-16,14.8,20.7,0.1,2.461
2018-10-17,15.1,18.2,4.6,2.46
2018-10-18,13.1,23.1,0,2.451
2018-10-19,10.8,24,0.1,2.453
2018-10-20,10.2,24.1,0,2.454
2018-10-21,5.6,20.3,1.4,2.455
2018-10-22,4.3,18.6,0,2.444
2018-10-23,6.2,20.1,0,2.445
2018-10-24,7.9,27.5,0,2.446
2018-10-25,9.7,22.1,0.1,2.449
2018-10-26,8.8,18.6,0,2.45
